Epoch: 0, TMR: 0.03984369258913729, TBR: 0.0, TMP: 0.03987443389164077, TBP: 0.0, VMR: 0.038559298403561114, VBR: 0.0, VMP: 0.038315880298614505, VBP: 0.0
Epoch: 65, TMR: 0.02255665044196778, TBR: 0.0, TMP: 0.02432688953768876, TBP: 0.0, VMR: 0.03281949553638697, VBR: 0.0, VMP: 0.03744845110923052, VBP: 0.0
Epoch: 66, TMR: 0.02218873855761356, TBR: 0.0, TMP: 0.02415531759874688, TBP: 0.0, VMR: 0.033235194906592366, VBR: 0.0, VMP: 0.03614993803203106, VBP: 0.0
Epoch: 67, TMR: 0.021968891109443372, TBR: 0.0, TMP: 0.023796401048700015, TBP: 0.0, VMR: 0.03297645524144173, VBR: 0.0, VMP: 0.03678981550037861, VBP: 0.0
Epoch: 68, TMR: 0.022053651811761988, TBR: 0.0, TMP: 0.023831103193677133, TBP: 0.0, VMR: 0.03231053110212088, VBR: 0.0, VMP: 0.035853163339197636, VBP: 0.0
Epoch: 69, TMR: 0.02262124525797036, TBR: 0.0, TMP: 0.024016733115745915, TBP: 0.0, VMR: 0.032863494381308554, VBR: 0.0, VMP: 0.037000921182334424, VBP: 0.0
Epoch: 70, TMR: 0.021782840705580182, TBR: 0.0, TMP: 0.02364839230560594, TBP: 0.0, VMR: 0.03269032072275877, VBR: 0.0, VMP: 0.03639302644878626, VBP: 0.0
Epoch: 71, TMR: 0.022058129227823683, TBR: 0.0, TMP: 0.023943604777256648, TBP: 0.0, VMR: 0.03262818213552236, VBR: 0.0, VMP: 0.035793823562562464, VBP: 0.0
Epoch: 72, TMR: 0.021550457438247073, TBR: 0.0, TMP: 0.023407624941319226, TBP: 0.0, VMR: 0.03258991315960884, VBR: 0.0, VMP: 0.0368442939594388, VBP: 0.0
Epoch: 73, TMR: 0.02134153170304166, TBR: 0.0, TMP: 0.02336528396440877, TBP: 0.0, VMR: 0.03282821755856276, VBR: 0.0, VMP: 0.03577607292681932, VBP: 0.0
Epoch: 74, TMR: 0.0217137618507776, TBR: 0.0, TMP: 0.023284878022968768, TBP: 0.0, VMR: 0.032636750303208825, VBR: 0.0, VMP: 0.036122564040124414, VBP: 0.0
Epoch: 75, TMR: 0.02232444393965933, TBR: 0.0, TMP: 0.023716854066070582, TBP: 0.0, VMR: 0.032982492633163926, VBR: 0.0, VMP: 0.035985980182886124, VBP: 0.0
Epoch: 76, TMR: 0.02199930464848876, TBR: 0.0, TMP: 0.023616387870990567, TBP: 0.0, VMR: 0.032325403019785884, VBR: 0.0, VMP: 0.036764932237565516, VBP: 0.0
Epoch: 77, TMR: 0.020961259212344884, TBR: 0.0, TMP: 0.022800129082881742, TBP: 0.0, VMR: 0.032693469896912575, VBR: 0.0, VMP: 0.03641731236129999, VBP: 0.0
Epoch: 78, TMR: 0.02156081459381514, TBR: 0.0, TMP: 0.023304827894187637, TBP: 0.0, VMR: 0.032316981628537175, VBR: 0.0, VMP: 0.036437254212796685, VBP: 0.0
Epoch: 79, TMR: 0.021264937799423934, TBR: 0.0, TMP: 0.022629787400364875, TBP: 0.0, VMR: 0.032870739698410034, VBR: 0.0, VMP: 0.03566309455782175, VBP: 0.0
Epoch: 80, TMR: 0.021439182396150298, TBR: 0.0, TMP: 0.02335313966290818, TBP: 0.0, VMR: 0.03260114304721355, VBR: 0.0, VMP: 0.035577398166060446, VBP: 0.0
Epoch: 81, TMR: 0.021258914625893036, TBR: 0.0, TMP: 0.022842021897021267, TBP: 0.0, VMR: 0.03240328971296549, VBR: 0.0, VMP: 0.0357923386618495, VBP: 0.0
Epoch: 82, TMR: 0.0216177718506919, TBR: 0.0, TMP: 0.02322983226428429, TBP: 0.0, VMR: 0.032338706962764266, VBR: 0.0, VMP: 0.03546529337763786, VBP: 0.0
Epoch: 83, TMR: 0.020855845459219483, TBR: 0.0, TMP: 0.022644647479885153, TBP: 0.0, VMR: 0.032070514373481275, VBR: 0.0, VMP: 0.03554956447333098, VBP: 0.0
Epoch: 84, TMR: 0.021831039101299313, TBR: 0.0, TMP: 0.02296993477890889, TBP: 0.0, VMR: 0.032238872908055785, VBR: 0.0, VMP: 0.035434920340776443, VBP: 0.0
Epoch: 85, TMR: 0.021105372274501457, TBR: 0.0, TMP: 0.022746844838062923, TBP: 0.0, VMR: 0.03267194740474224, VBR: 0.0, VMP: 0.03575530257076025, VBP: 0.0
Epoch: 86, TMR: 0.021634312625974417, TBR: 0.0, TMP: 0.023231642527712718, TBP: 0.0, VMR: 0.032446961477398874, VBR: 0.0, VMP: 0.03575394507497549, VBP: 0.0
Epoch: 87, TMR: 0.021384464535448285, TBR: 0.0, TMP: 0.023034503341962893, TBP: 0.0, VMR: 0.03233355451375246, VBR: 0.0, VMP: 0.03648044690489769, VBP: 0.0
Epoch: 88, TMR: 0.021621086438082988, TBR: 0.0, TMP: 0.023417953877813286, TBP: 0.0, VMR: 0.031883332133293155, VBR: 0.0, VMP: 0.036047452688217164, VBP: 0.0
Epoch: 89, TMR: 0.02101932615041733, TBR: 0.0, TMP: 0.02249053023341629, TBP: 0.0, VMR: 0.03225753530859947, VBR: 0.0, VMP: 0.03616678919643164, VBP: 0.0
Epoch: 90, TMR: 0.02089263288718131, TBR: 0.0, TMP: 0.022555269735554852, TBP: 0.0, VMR: 0.03259571865200996, VBR: 0.0, VMP: 0.03566437754780054, VBP: 0.0
Epoch: 91, TMR: 0.022768151190959745, TBR: 0.0, TMP: 0.024362988283650744, TBP: 0.0, VMR: 0.03202772606164217, VBR: 0.0, VMP: 0.034757149033248426, VBP: 0.0
Epoch: 92, TMR: 0.022455737129267718, TBR: 0.0, TMP: 0.023941015783283445, TBP: 0.0, VMR: 0.03226260971277952, VBR: 0.0, VMP: 0.035192129015922544, VBP: 0.0
Epoch: 93, TMR: 0.022324840320895115, TBR: 0.0, TMP: 0.023493674769997596, TBP: 0.0, VMR: 0.03217161688953638, VBR: 0.0, VMP: 0.034759719111025336, VBP: 0.0
Epoch: 94, TMR: 0.022726531575123467, TBR: 0.0, TMP: 0.024379879846755, TBP: 0.0, VMR: 0.03165865959599614, VBR: 0.0, VMP: 0.034262971766293046, VBP: 0.0
Epoch: 95, TMR: 0.02262218004713456, TBR: 0.0, TMP: 0.023807723851253588, TBP: 0.0, VMR: 0.031848312355577946, VBR: 0.0, VMP: 0.03517129980027676, VBP: 0.0
Epoch: 96, TMR: 0.022693168113215104, TBR: 0.0, TMP: 0.024025116664254, TBP: 0.0, VMR: 0.03130394676700234, VBR: 0.0, VMP: 0.034142672270536426, VBP: 0.0
Epoch: 97, TMR: 0.022088114648229545, TBR: 0.0, TMP: 0.023693054655773774, TBP: 0.0, VMR: 0.03167220745235681, VBR: 0.0, VMP: 0.03442543093115091, VBP: 0.0
Epoch: 98, TMR: 0.02233352131313748, TBR: 0.0, TMP: 0.02375266339836849, TBP: 0.0, VMR: 0.03160938788205385, VBR: 0.0, VMP: 0.03470149040222168, VBP: 0.0
Epoch: 99, TMR: 0.02267367293437322, TBR: 0.0, TMP: 0.024049319616622395, TBP: 0.0, VMR: 0.031183442287147044, VBR: 0.0, VMP: 0.03464345782995224, VBP: 0.0
Epoch: 100, TMR: 0.022284670908831888, TBR: 0.0, TMP: 0.023277931143012312, TBP: 0.0, VMR: 0.03126120986416936, VBR: 0.0, VMP: 0.03491165060549974, VBP: 0.0
Epoch: 101, TMR: 0.02212284097654952, TBR: 0.0, TMP: 0.02320901108905673, TBP: 0.0, VMR: 0.030980081111192704, VBR: 0.0, VMP: 0.03483357019722462, VBP: 0.0
Epoch: 102, TMR: 0.022477039663741986, TBR: 0.0, TMP: 0.024074048466152614, TBP: 0.0, VMR: 0.031003906298428772, VBR: 0.0, VMP: 0.03469413947314024, VBP: 0.0
Epoch: 103, TMR: 0.021561927969257037, TBR: 0.0, TMP: 0.02289244361842672, TBP: 0.0, VMR: 0.031226992327719926, VBR: 0.0, VMP: 0.03486741725355387, VBP: 0.0
Epoch: 104, TMR: 0.021970975492149592, TBR: 0.0, TMP: 0.02340583683302005, TBP: 0.0, VMR: 0.03112251255661249, VBR: 0.0, VMP: 0.03555539101362228, VBP: 0.0
Epoch: 105, TMR: 0.02200642775537239, TBR: 0.0, TMP: 0.023229104352908002, TBP: 0.0, VMR: 0.031373002007603644, VBR: 0.0, VMP: 0.0350200206041336, VBP: 0.0
Epoch: 106, TMR: 0.02236256782586376, TBR: 0.0, TMP: 0.02363170522989498, TBP: 0.0, VMR: 0.030982049833983182, VBR: 0.0, VMP: 0.03519416488707065, VBP: 0.0
Epoch: 107, TMR: 0.021752743443681135, TBR: 0.0, TMP: 0.02333204461675551, TBP: 0.0, VMR: 0.030920495092868806, VBR: 0.0, VMP: 0.03464681226760149, VBP: 0.0
Epoch: 108, TMR: 0.02218806515965197, TBR: 0.0, TMP: 0.02355891437166267, TBP: 0.0, VMR: 0.03086492558941245, VBR: 0.0, VMP: 0.0347326286137104, VBP: 0.0
Epoch: 109, TMR: 0.02184367741768559, TBR: 0.0, TMP: 0.023084070243769222, TBP: 0.0, VMR: 0.030939837731420994, VBR: 0.0, VMP: 0.03454575538635254, VBP: 0.0
Epoch: 110, TMR: 0.02191749836007754, TBR: 0.0, TMP: 0.02318592954220043, TBP: 0.0, VMR: 0.031269410345703366, VBR: 0.0, VMP: 0.03379939366132021, VBP: 0.0
Epoch: 111, TMR: 0.02189878983837035, TBR: 0.0, TMP: 0.023134394279784625, TBP: 0.0, VMR: 0.031049909256398677, VBR: 0.0, VMP: 0.034508148580789565, VBP: 0.0
Epoch: 112, TMR: 0.022057968460851247, TBR: 0.0, TMP: 0.023446835670620204, TBP: 0.0, VMR: 0.0312147943302989, VBR: 0.0, VMP: 0.03475367203354836, VBP: 0.0
Epoch: 113, TMR: 0.02143455980759528, TBR: 0.0, TMP: 0.022923299763351678, TBP: 0.0, VMR: 0.030852617882192134, VBR: 0.0, VMP: 0.03461793046444654, VBP: 0.0
Epoch: 114, TMR: 0.021850162309904893, TBR: 0.0, TMP: 0.023078872439348034, TBP: 0.0, VMR: 0.03062059488147497, VBR: 0.0, VMP: 0.03494978435337544, VBP: 0.0
Epoch: 115, TMR: 0.021889015349249044, TBR: 0.0, TMP: 0.02303305880890952, TBP: 0.0, VMR: 0.030737049411982298, VBR: 0.0, VMP: 0.03413482941687107, VBP: 0.0
Epoch: 116, TMR: 0.021937789529975917, TBR: 0.0, TMP: 0.023296028861982954, TBP: 0.0, VMR: 0.030748607777059078, VBR: 0.0, VMP: 0.0343917578458786, VBP: 0.0
Epoch: 117, TMR: 0.02214799067005515, TBR: 0.0, TMP: 0.023425941697011392, TBP: 0.0, VMR: 0.030708791874349117, VBR: 0.0, VMP: 0.034569460712373254, VBP: 0.0
Epoch: 118, TMR: 0.021364891260034508, TBR: 0.0, TMP: 0.02251410581585434, TBP: 0.0, VMR: 0.030786164570599794, VBR: 0.0, VMP: 0.03420796822756529, VBP: 0.0
Epoch: 119, TMR: 0.021181801106366846, TBR: 0.0, TMP: 0.02286318154591653, TBP: 0.0, VMR: 0.03055057656019926, VBR: 0.0, VMP: 0.034416232444345954, VBP: 0.0
Epoch: 120, TMR: 0.021546799182477924, TBR: 0.0, TMP: 0.02317330457477106, TBP: 0.0, VMR: 0.03053917419165373, VBR: 0.0, VMP: 0.034067589417099954, VBP: 0.0
Epoch: 121, TMR: 0.02307653222233057, TBR: 0.0, TMP: 0.02406570100122028, TBP: 0.0, VMR: 0.03037291541695595, VBR: 0.0, VMP: 0.033959084376692775, VBP: 0.0
Epoch: 122, TMR: 0.02264058246380753, TBR: 0.0, TMP: 0.024084272897905774, TBP: 0.0, VMR: 0.030197212286293507, VBR: 0.0, VMP: 0.0336226811632514, VBP: 0.0
Epoch: 123, TMR: 0.02321915145342549, TBR: 0.0, TMP: 0.02439566110778186, TBP: 0.0, VMR: 0.03047230327501893, VBR: 0.0, VMP: 0.03443215843290091, VBP: 0.0
Epoch: 124, TMR: 0.022521481580204433, TBR: 0.0, TMP: 0.02372881980198953, TBP: 0.0, VMR: 0.030124721489846705, VBR: 0.0, VMP: 0.03428546283394098, VBP: 0.0
Epoch: 125, TMR: 0.022782291223605474, TBR: 0.0, TMP: 0.023991312314238813, TBP: 0.0, VMR: 0.03018553052097559, VBR: 0.0, VMP: 0.03412952814251184, VBP: 0.0
Epoch: 126, TMR: 0.023395675017187992, TBR: 0.0, TMP: 0.024243941354668803, TBP: 0.0, VMR: 0.03004557015374303, VBR: 0.0, VMP: 0.033410836942493916, VBP: 0.0
Epoch: 127, TMR: 0.023210781885104045, TBR: 0.0, TMP: 0.02418197062280443, TBP: 0.0, VMR: 0.030169800203293563, VBR: 0.0, VMP: 0.03431270811706781, VBP: 0.0
Epoch: 128, TMR: 0.02254644865170121, TBR: 0.0, TMP: 0.023727368801418278, TBP: 0.0, VMR: 0.03014136478304863, VBR: 0.0, VMP: 0.034215974435210225, VBP: 0.0
Epoch: 129, TMR: 0.02276978897344735, TBR: 0.0, TMP: 0.023815793430225718, TBP: 0.0, VMR: 0.029681402444839477, VBR: 0.0, VMP: 0.03399315942078829, VBP: 0.0
Epoch: 130, TMR: 0.02316965880907244, TBR: 0.0, TMP: 0.024263815561102495, TBP: 0.0, VMR: 0.029852817207574843, VBR: 0.0, VMP: 0.033938709273934366, VBP: 0.0
Epoch: 131, TMR: 0.022047581296000214, TBR: 0.0, TMP: 0.02331412097232209, TBP: 0.0, VMR: 0.03000733144581318, VBR: 0.0, VMP: 0.033699456602334976, VBP: 0.0
Epoch: 132, TMR: 0.02263379984845718, TBR: 0.0, TMP: 0.023916182284139925, TBP: 0.0, VMR: 0.029902385361492635, VBR: 0.0, VMP: 0.03370873909443617, VBP: 0.0
Epoch: 133, TMR: 0.022698266338557004, TBR: 0.0, TMP: 0.023746878219147522, TBP: 0.0, VMR: 0.029956972785294057, VBR: 0.0, VMP: 0.033583345264196394, VBP: 0.0
Epoch: 134, TMR: 0.022508647054847744, TBR: 0.0, TMP: 0.02327911507131325, TBP: 0.0, VMR: 0.030101987440139054, VBR: 0.0, VMP: 0.033361928351223466, VBP: 0.0
Epoch: 135, TMR: 0.02187251402065158, TBR: 0.0, TMP: 0.023081063541273275, TBP: 0.0, VMR: 0.029713750816881657, VBR: 0.0, VMP: 0.03338390570133924, VBP: 0.0
Epoch: 136, TMR: 0.022536453139036895, TBR: 0.0, TMP: 0.023361700628366736, TBP: 0.0, VMR: 0.029814370162785053, VBR: 0.0, VMP: 0.03272524680942297, VBP: 0.0
Epoch: 137, TMR: 0.02203475549403164, TBR: 0.0, TMP: 0.023122348781261178, TBP: 0.0, VMR: 0.030060567893087864, VBR: 0.0, VMP: 0.033210708759725094, VBP: 0.0
Epoch: 138, TMR: 0.022669675356398026, TBR: 0.0, TMP: 0.024066207951141727, TBP: 0.0, VMR: 0.030469791032373905, VBR: 0.0, VMP: 0.03322614077478647, VBP: 0.0
