Epoch: 0, TMR: 0.04076339577635129, TBR: 0.0, TMP: 0.04094291747444206, TBP: 0.0, VMR: 0.03846898600459099, VBR: 0.0, VMP: 0.0381770808249712, VBP: 0.0
Epoch: 24, TMR: 0.03845370672643185, TBR: 0.0, TMP: 0.03856786754396227, TBP: 0.0, VMR: 0.03725098706781864, VBR: 0.0, VMP: 0.03729834705591202, VBP: 0.0
Epoch: 25, TMR: 0.03777758570180999, TBR: 0.0, TMP: 0.037933911921249494, TBP: 0.0, VMR: 0.03709850199520588, VBR: 0.0, VMP: 0.037294288724660875, VBP: 0.0
Epoch: 26, TMR: 0.03661119536393219, TBR: 0.0, TMP: 0.03679516286485725, TBP: 0.0, VMR: 0.037294778227806094, VBR: 0.0, VMP: 0.037337984144687655, VBP: 0.0
Epoch: 27, TMR: 0.037879862926072545, TBR: 0.0, TMP: 0.038099464898308115, TBP: 0.0, VMR: 0.03736990951001644, VBR: 0.0, VMP: 0.03716423287987709, VBP: 0.0
Epoch: 28, TMR: 0.037074837999211414, TBR: 0.0, TMP: 0.03730231064061324, TBP: 0.0, VMR: 0.037239750102162364, VBR: 0.0, VMP: 0.03714830093085766, VBP: 0.0
Epoch: 29, TMR: 0.03789828618367513, TBR: 0.0, TMP: 0.03783046450051997, TBP: 0.0, VMR: 0.037131089717149734, VBR: 0.0, VMP: 0.037136147171258925, VBP: 0.0
Epoch: 30, TMR: 0.0380101582656304, TBR: 0.0, TMP: 0.037961813021037315, TBP: 0.0, VMR: 0.03715782575309277, VBR: 0.0, VMP: 0.037152907252311705, VBP: 0.0
Epoch: 31, TMR: 0.03766381670203474, TBR: 0.0, TMP: 0.03782830764022138, TBP: 0.0, VMR: 0.03727609775960446, VBR: 0.0, VMP: 0.037129250913858415, VBP: 0.0
Epoch: 32, TMR: 0.03822501148614618, TBR: 0.0, TMP: 0.038806783821847705, TBP: 0.0, VMR: 0.036995142698287964, VBR: 0.0, VMP: 0.037049354240298274, VBP: 0.0
Epoch: 33, TMR: 0.03703804405199157, TBR: 0.0, TMP: 0.0373425112830268, TBP: 0.0, VMR: 0.03700751513242721, VBR: 0.0, VMP: 0.03716687113046646, VBP: 0.0
Epoch: 34, TMR: 0.03754377853539255, TBR: 0.0, TMP: 0.037459249132209355, TBP: 0.0, VMR: 0.03702152706682682, VBR: 0.0, VMP: 0.03715751096606255, VBP: 0.0
Epoch: 35, TMR: 0.036465947412782244, TBR: 0.0, TMP: 0.0362712894876798, TBP: 0.0, VMR: 0.03701995983719826, VBR: 0.0, VMP: 0.037130479514598844, VBP: 0.0
Epoch: 36, TMR: 0.03857258984612094, TBR: 0.0, TMP: 0.038395607885387206, TBP: 0.0, VMR: 0.03711633831262588, VBR: 0.0, VMP: 0.037122363597154616, VBP: 0.0
Epoch: 37, TMR: 0.03682579518192344, TBR: 0.0, TMP: 0.03721575111978584, TBP: 0.0, VMR: 0.0369676161557436, VBR: 0.0, VMP: 0.03702050819993019, VBP: 0.0
Epoch: 38, TMR: 0.036835160396165315, TBR: 0.0, TMP: 0.03698654638396369, TBP: 0.0, VMR: 0.036952778324484827, VBR: 0.0, VMP: 0.03706861101090908, VBP: 0.0
Epoch: 39, TMR: 0.03686165598531564, TBR: 0.0, TMP: 0.03709289410875903, TBP: 0.0, VMR: 0.036831141263246533, VBR: 0.0, VMP: 0.037010907754302026, VBP: 0.0
Epoch: 40, TMR: 0.037110216004980934, TBR: 0.0, TMP: 0.037537792200843495, TBP: 0.0, VMR: 0.03705920837819576, VBR: 0.0, VMP: 0.037099667638540265, VBP: 0.0
Epoch: 41, TMR: 0.03802170960439576, TBR: 0.0, TMP: 0.038134177732798785, TBP: 0.0, VMR: 0.03697095289826393, VBR: 0.0, VMP: 0.03700960874557495, VBP: 0.0
Epoch: 42, TMR: 0.037551173112458654, TBR: 0.0, TMP: 0.03786536960138215, TBP: 0.0, VMR: 0.03708894811570644, VBR: 0.0, VMP: 0.036998456716537474, VBP: 0.0
Epoch: 43, TMR: 0.037902632769611144, TBR: 0.0, TMP: 0.03791158857444922, TBP: 0.0, VMR: 0.037008334696292874, VBR: 0.0, VMP: 0.03705017603933811, VBP: 0.0
Epoch: 44, TMR: 0.036154198770721756, TBR: 0.0, TMP: 0.036247631162405015, TBP: 0.0, VMR: 0.037003646790981296, VBR: 0.0, VMP: 0.03709589764475822, VBP: 0.0
Epoch: 45, TMR: 0.03702393505308363, TBR: 0.0, TMP: 0.03704739879402849, TBP: 0.0, VMR: 0.03693000189960003, VBR: 0.0, VMP: 0.037107834964990614, VBP: 0.0
Epoch: 46, TMR: 0.037794446738229855, TBR: 0.0, TMP: 0.03822976772983869, TBP: 0.0, VMR: 0.03687172718346119, VBR: 0.0, VMP: 0.03707603961229324, VBP: 0.0
Epoch: 47, TMR: 0.038394144963887, TBR: 0.0, TMP: 0.038843957872854336, TBP: 0.0, VMR: 0.03701906427741051, VBR: 0.0, VMP: 0.03698805384337902, VBP: 0.0
Epoch: 48, TMR: 0.0380150628172689, TBR: 0.0, TMP: 0.0380687068319983, TBP: 0.0, VMR: 0.03684518150985241, VBR: 0.0, VMP: 0.036974866315722464, VBP: 0.0
Epoch: 49, TMR: 0.03710375717944569, TBR: 0.0, TMP: 0.03736883029341698, TBP: 0.0, VMR: 0.03683972917497158, VBR: 0.0, VMP: 0.03693259693682194, VBP: 0.0
Epoch: 50, TMR: 0.037329157731599276, TBR: 0.0, TMP: 0.03763551070458359, TBP: 0.0, VMR: 0.03695434182882309, VBR: 0.0, VMP: 0.03691632635891438, VBP: 0.0
Epoch: 51, TMR: 0.03658286606272062, TBR: 0.0, TMP: 0.03705098194380601, TBP: 0.0, VMR: 0.03692697584629059, VBR: 0.0, VMP: 0.037032635509967805, VBP: 0.0
Epoch: 52, TMR: 0.03706433934470018, TBR: 0.0, TMP: 0.03721748569773303, TBP: 0.0, VMR: 0.03691940419375896, VBR: 0.0, VMP: 0.036947361379861834, VBP: 0.0
Epoch: 53, TMR: 0.03565811552107334, TBR: 0.0, TMP: 0.03592830979161792, TBP: 0.0, VMR: 0.036830269172787665, VBR: 0.0, VMP: 0.03688183538615704, VBP: 0.0
Epoch: 54, TMR: 0.036623037233948705, TBR: 0.0, TMP: 0.03698337479597992, TBP: 0.0, VMR: 0.03682038374245167, VBR: 0.0, VMP: 0.03690813034772873, VBP: 0.0
Epoch: 55, TMR: 0.03759612234102355, TBR: 0.0, TMP: 0.03798848469224241, TBP: 0.0, VMR: 0.036829394102096555, VBR: 0.0, VMP: 0.036970214918255806, VBP: 0.0
Epoch: 56, TMR: 0.03707370447615783, TBR: 0.0, TMP: 0.03715560870865981, TBP: 0.0, VMR: 0.03685269504785538, VBR: 0.0, VMP: 0.03689435832202435, VBP: 0.0
Epoch: 57, TMR: 0.03788246367540624, TBR: 0.0, TMP: 0.038327619516187246, TBP: 0.0, VMR: 0.036952050402760506, VBR: 0.0, VMP: 0.03697718642652035, VBP: 0.0
Epoch: 58, TMR: 0.03716015840570132, TBR: 0.0, TMP: 0.03704995492266284, TBP: 0.0, VMR: 0.036806884407997134, VBR: 0.0, VMP: 0.03696378394961357, VBP: 0.0
Epoch: 59, TMR: 0.037246457901265885, TBR: 0.0, TMP: 0.03751114582022031, TBP: 0.0, VMR: 0.036863700672984126, VBR: 0.0, VMP: 0.036989251151680946, VBP: 0.0
Epoch: 60, TMR: 0.03696963215867678, TBR: 0.0, TMP: 0.03745517714156045, TBP: 0.0, VMR: 0.03708106838166714, VBR: 0.0, VMP: 0.036894962191581726, VBP: 0.0
Epoch: 61, TMR: 0.038165703829791814, TBR: 0.0, TMP: 0.03836124150289429, TBP: 0.0, VMR: 0.03679267279803753, VBR: 0.0, VMP: 0.03694556057453156, VBP: 0.0
Epoch: 62, TMR: 0.0371334060612652, TBR: 0.0, TMP: 0.0373179681185219, TBP: 0.0, VMR: 0.03685089945793152, VBR: 0.0, VMP: 0.036929311230778694, VBP: 0.0
Epoch: 63, TMR: 0.03645071184469594, TBR: 0.0, TMP: 0.03666124857134289, TBP: 0.0, VMR: 0.036801080033183095, VBR: 0.0, VMP: 0.03687644004821777, VBP: 0.0
Epoch: 64, TMR: 0.03682430129912165, TBR: 0.0, TMP: 0.03708467044764095, TBP: 0.0, VMR: 0.03677746132016182, VBR: 0.0, VMP: 0.03683749064803123, VBP: 0.0
Epoch: 65, TMR: 0.038234324587715994, TBR: 0.0, TMP: 0.038328383449051116, TBP: 0.0, VMR: 0.03672909066081047, VBR: 0.0, VMP: 0.036810361221432684, VBP: 0.0
Epoch: 66, TMR: 0.03730774960584111, TBR: 0.0, TMP: 0.037523545159233944, TBP: 0.0, VMR: 0.036804241687059404, VBR: 0.0, VMP: 0.036787841469049454, VBP: 0.0
Epoch: 67, TMR: 0.03774119598997964, TBR: 0.0, TMP: 0.038046390604641704, TBP: 0.0, VMR: 0.03688141405582428, VBR: 0.0, VMP: 0.036809582635760306, VBP: 0.0
Epoch: 68, TMR: 0.03808865327801969, TBR: 0.0, TMP: 0.03838999072710673, TBP: 0.0, VMR: 0.03684944063425064, VBR: 0.0, VMP: 0.03689021244645119, VBP: 0.0
Epoch: 69, TMR: 0.037706100857920116, TBR: 0.0, TMP: 0.03747187178168032, TBP: 0.0, VMR: 0.03686161451041699, VBR: 0.0, VMP: 0.036972254514694214, VBP: 0.0
Epoch: 70, TMR: 0.037296208780672815, TBR: 0.0, TMP: 0.0375211399462488, TBP: 0.0, VMR: 0.03702348545193672, VBR: 0.0, VMP: 0.0368066880851984, VBP: 0.0
Epoch: 71, TMR: 0.03727410572270552, TBR: 0.0, TMP: 0.03758666668501165, TBP: 0.0, VMR: 0.036710462719202044, VBR: 0.0, VMP: 0.036910850554704666, VBP: 0.0
Epoch: 72, TMR: 0.03679347514278359, TBR: 0.0, TMP: 0.03714958102338844, TBP: 0.0, VMR: 0.03688450083136559, VBR: 0.0, VMP: 0.036909354850649834, VBP: 0.0
Epoch: 73, TMR: 0.03659269702103403, TBR: 0.0, TMP: 0.03691269391112857, TBP: 0.0, VMR: 0.0367205198854208, VBR: 0.0, VMP: 0.03698660433292389, VBP: 0.0
Epoch: 74, TMR: 0.038235608943634564, TBR: 0.0, TMP: 0.03832841995689604, TBP: 0.0, VMR: 0.036745210736989976, VBR: 0.0, VMP: 0.036779072135686874, VBP: 0.0
Epoch: 75, TMR: 0.038884789786405034, TBR: 0.0, TMP: 0.03908993084397581, TBP: 0.0, VMR: 0.036827656999230386, VBR: 0.0, VMP: 0.03690699972212315, VBP: 0.0
Epoch: 76, TMR: 0.036973375040623875, TBR: 0.0, TMP: 0.03713119526704153, TBP: 0.0, VMR: 0.03677263334393501, VBR: 0.0, VMP: 0.03676765151321888, VBP: 0.0
Epoch: 77, TMR: 0.03674643151462078, TBR: 0.0, TMP: 0.037413600873616004, TBP: 0.0, VMR: 0.03675502240657806, VBR: 0.0, VMP: 0.036721186712384224, VBP: 0.0
Epoch: 78, TMR: 0.0360421333875921, TBR: 0.0, TMP: 0.03621523848010434, TBP: 0.0, VMR: 0.03676918931305408, VBR: 0.0, VMP: 0.03680478408932686, VBP: 0.0
Epoch: 79, TMR: 0.03652094064487351, TBR: 0.0, TMP: 0.036862651258707045, TBP: 0.0, VMR: 0.03675348348915577, VBR: 0.0, VMP: 0.03677312768995762, VBP: 0.0
Epoch: 80, TMR: 0.03781413274506728, TBR: 0.0, TMP: 0.038251055280367534, TBP: 0.0, VMR: 0.036907294765114784, VBR: 0.0, VMP: 0.036930323392152783, VBP: 0.0
Epoch: 81, TMR: 0.03710703655249543, TBR: 0.0, TMP: 0.037254026987486415, TBP: 0.0, VMR: 0.03675986230373383, VBR: 0.0, VMP: 0.03676787689328194, VBP: 0.0
Epoch: 82, TMR: 0.03776037490202321, TBR: 0.0, TMP: 0.037951473022500674, TBP: 0.0, VMR: 0.03677036985754967, VBR: 0.0, VMP: 0.03677229732275009, VBP: 0.0
Epoch: 83, TMR: 0.036995389229721495, TBR: 0.0, TMP: 0.03719292568663756, TBP: 0.0, VMR: 0.03674387112259865, VBR: 0.0, VMP: 0.03692798838019371, VBP: 0.0
Epoch: 84, TMR: 0.038141721735397975, TBR: 0.0, TMP: 0.03832053480048974, TBP: 0.0, VMR: 0.0367822278290987, VBR: 0.0, VMP: 0.0367281436920166, VBP: 0.0
Epoch: 85, TMR: 0.03715663096970982, TBR: 0.0, TMP: 0.03723027209440867, TBP: 0.0, VMR: 0.0367771826684475, VBR: 0.0, VMP: 0.03682476319372654, VBP: 0.0
Epoch: 86, TMR: 0.03782109084228675, TBR: 0.0, TMP: 0.03791976877384716, TBP: 0.0, VMR: 0.036783111095428464, VBR: 0.0, VMP: 0.03675154522061348, VBP: 0.0
Epoch: 87, TMR: 0.03748730735646354, TBR: 0.0, TMP: 0.0377446008225282, TBP: 0.0, VMR: 0.03686402440071106, VBR: 0.0, VMP: 0.03688202165067196, VBP: 0.0
Epoch: 88, TMR: 0.03817226489384969, TBR: 0.0, TMP: 0.038219658450947866, TBP: 0.0, VMR: 0.03678626157343388, VBR: 0.0, VMP: 0.03674759641289711, VBP: 0.0
Epoch: 89, TMR: 0.036318396114640765, TBR: 0.0, TMP: 0.03623870706392659, TBP: 0.0, VMR: 0.03685101978480816, VBR: 0.0, VMP: 0.03679510988295078, VBP: 0.0
Epoch: 90, TMR: 0.0375318037552966, TBR: 0.0, TMP: 0.0379200862099727, TBP: 0.0, VMR: 0.03678970970213413, VBR: 0.0, VMP: 0.03681275919079781, VBP: 0.0
Epoch: 91, TMR: 0.037839498619238535, TBR: 0.0, TMP: 0.03766859074433645, TBP: 0.0, VMR: 0.03670612536370754, VBR: 0.0, VMP: 0.03673173114657402, VBP: 0.0
Epoch: 92, TMR: 0.037993109764324295, TBR: 0.0, TMP: 0.03840564282404052, TBP: 0.0, VMR: 0.036731180176138876, VBR: 0.0, VMP: 0.03672308102250099, VBP: 0.0
Epoch: 93, TMR: 0.037355791984332934, TBR: 0.0, TMP: 0.03748715027338929, TBP: 0.0, VMR: 0.03690367750823498, VBR: 0.0, VMP: 0.03681485578417778, VBP: 0.0
Epoch: 94, TMR: 0.038131990366511874, TBR: 0.0, TMP: 0.03830952644348144, TBP: 0.0, VMR: 0.03702759444713592, VBR: 0.0, VMP: 0.03676200620830059, VBP: 0.0
Epoch: 95, TMR: 0.03804598525166512, TBR: 0.0, TMP: 0.03771857503387663, TBP: 0.0, VMR: 0.03669226318597794, VBR: 0.0, VMP: 0.0368870135396719, VBP: 0.0
Epoch: 96, TMR: 0.03726968665917715, TBR: 0.0, TMP: 0.0374245547172096, TBP: 0.0, VMR: 0.036722853779792786, VBR: 0.0, VMP: 0.0367191269993782, VBP: 0.0
Epoch: 97, TMR: 0.03704252756304211, TBR: 0.0, TMP: 0.03729799886544546, TBP: 0.0, VMR: 0.036774669960141185, VBR: 0.0, VMP: 0.03673136979341507, VBP: 0.0
Epoch: 98, TMR: 0.036754996619290776, TBR: 0.0, TMP: 0.036716921793089975, TBP: 0.0, VMR: 0.0367524228990078, VBR: 0.0, VMP: 0.036746065318584445, VBP: 0.0
Epoch: 99, TMR: 0.03789488130973445, TBR: 0.0, TMP: 0.0379308240281211, TBP: 0.0, VMR: 0.036791861057281494, VBR: 0.0, VMP: 0.03674988076090813, VBP: 0.0
Epoch: 100, TMR: 0.0372954332580169, TBR: 0.0, TMP: 0.03722817463179429, TBP: 0.0, VMR: 0.03675382435321808, VBR: 0.0, VMP: 0.036670812964439393, VBP: 0.0
Epoch: 101, TMR: 0.03739562945233451, TBR: 0.0, TMP: 0.03739093902210395, TBP: 0.0, VMR: 0.036759432032704355, VBR: 0.0, VMP: 0.03672109507024288, VBP: 0.0
Epoch: 102, TMR: 0.03730846962167157, TBR: 0.0, TMP: 0.037418867275118825, TBP: 0.0, VMR: 0.03666446059942245, VBR: 0.0, VMP: 0.036834342405200005, VBP: 0.0
Epoch: 103, TMR: 0.03610900934371683, TBR: 0.0, TMP: 0.0361292274047931, TBP: 0.0, VMR: 0.03675639927387238, VBR: 0.0, VMP: 0.036741986870765686, VBP: 0.0
Epoch: 104, TMR: 0.03698728291524781, TBR: 0.0, TMP: 0.037271591441498865, TBP: 0.0, VMR: 0.036694489791989325, VBR: 0.0, VMP: 0.03686884231865406, VBP: 0.0
Epoch: 105, TMR: 0.037823834353023104, TBR: 0.0, TMP: 0.03786486801173952, TBP: 0.0, VMR: 0.03670088462531566, VBR: 0.0, VMP: 0.036761441826820375, VBP: 0.0
Epoch: 106, TMR: 0.03730774000287056, TBR: 0.0, TMP: 0.037086311355233194, TBP: 0.0, VMR: 0.03678083904087544, VBR: 0.0, VMP: 0.03674392141401768, VBP: 0.0
Epoch: 107, TMR: 0.03726002772649129, TBR: 0.0, TMP: 0.03745371186070972, TBP: 0.0, VMR: 0.036815963312983514, VBR: 0.0, VMP: 0.03668309263885021, VBP: 0.0
Epoch: 108, TMR: 0.03774769595927662, TBR: 0.0, TMP: 0.03786538860036267, TBP: 0.0, VMR: 0.03691192790865898, VBR: 0.0, VMP: 0.036701525747776034, VBP: 0.0
Epoch: 109, TMR: 0.036987720471289426, TBR: 0.0, TMP: 0.03682518448266718, TBP: 0.0, VMR: 0.036709575727581975, VBR: 0.0, VMP: 0.036737915500998496, VBP: 0.0
Epoch: 110, TMR: 0.036540520687898, TBR: 0.0, TMP: 0.03661497479511632, TBP: 0.0, VMR: 0.03674104064702988, VBR: 0.0, VMP: 0.0367033027112484, VBP: 0.0
Epoch: 111, TMR: 0.037948067900207307, TBR: 0.0, TMP: 0.03792232361932595, TBP: 0.0, VMR: 0.03667859584093094, VBR: 0.0, VMP: 0.03675145730376243, VBP: 0.0
Epoch: 112, TMR: 0.03674683314230707, TBR: 0.0, TMP: 0.03690011877980497, TBP: 0.0, VMR: 0.03675318397581577, VBR: 0.0, VMP: 0.03673231713473797, VBP: 0.0
Epoch: 113, TMR: 0.03664110178748767, TBR: 0.0, TMP: 0.03662221046785514, TBP: 0.0, VMR: 0.036686650663614276, VBR: 0.0, VMP: 0.036698488891124724, VBP: 0.0
Epoch: 114, TMR: 0.03758044520186053, TBR: 0.0, TMP: 0.03753388428853618, TBP: 0.0, VMR: 0.03667315877974033, VBR: 0.0, VMP: 0.0367515791207552, VBP: 0.0
Epoch: 115, TMR: 0.0369026407185528, TBR: 0.0, TMP: 0.036880498255292576, TBP: 0.0, VMR: 0.036858370155096055, VBR: 0.0, VMP: 0.03676844947040081, VBP: 0.0
Epoch: 116, TMR: 0.03846912967662017, TBR: 0.0, TMP: 0.03829861014253563, TBP: 0.0, VMR: 0.03677204549312592, VBR: 0.0, VMP: 0.03684309385716915, VBP: 0.0
Epoch: 117, TMR: 0.03780128781994184, TBR: 0.0, TMP: 0.03775216216842334, TBP: 0.0, VMR: 0.03682110421359539, VBR: 0.0, VMP: 0.03681935556232929, VBP: 0.0
Epoch: 118, TMR: 0.0368331124385198, TBR: 0.0, TMP: 0.03705893336898751, TBP: 0.0, VMR: 0.0368337407708168, VBR: 0.0, VMP: 0.036711360886693, VBP: 0.0
Epoch: 119, TMR: 0.03731446613868077, TBR: 0.0, TMP: 0.037536880663699576, TBP: 0.0, VMR: 0.0368459977209568, VBR: 0.0, VMP: 0.03684654049575329, VBP: 0.0
Epoch: 120, TMR: 0.037070377916097644, TBR: 0.0, TMP: 0.037119717192318706, TBP: 0.0, VMR: 0.036678529158234593, VBR: 0.0, VMP: 0.03687504231929779, VBP: 0.0
Epoch: 121, TMR: 0.036830864515569474, TBR: 0.0, TMP: 0.03674302072160774, TBP: 0.0, VMR: 0.036738970503211024, VBR: 0.0, VMP: 0.03666655570268631, VBP: 0.0
Epoch: 122, TMR: 0.03727345226539506, TBR: 0.0, TMP: 0.03754507435692681, TBP: 0.0, VMR: 0.03673095144331455, VBR: 0.0, VMP: 0.03668699860572815, VBP: 0.0
Epoch: 123, TMR: 0.03843381818797853, TBR: 0.0, TMP: 0.0388267293986347, TBP: 0.0, VMR: 0.036702141538262366, VBR: 0.0, VMP: 0.03669770658016205, VBP: 0.0
Epoch: 124, TMR: 0.037589293635553786, TBR: 0.0, TMP: 0.03778217993676662, TBP: 0.0, VMR: 0.036730718612670896, VBR: 0.0, VMP: 0.036669816076755526, VBP: 0.0
Epoch: 125, TMR: 0.037370205091105564, TBR: 0.0, TMP: 0.037527055334713726, TBP: 0.0, VMR: 0.036700664833188054, VBR: 0.0, VMP: 0.03669915683567524, VBP: 0.0
Epoch: 126, TMR: 0.03777991239395406, TBR: 0.0, TMP: 0.03764172655840715, TBP: 0.0, VMR: 0.03676331713795662, VBR: 0.0, VMP: 0.0367393434047699, VBP: 0.0
Epoch: 127, TMR: 0.03873073586987125, TBR: 0.0, TMP: 0.038647954704033004, TBP: 0.0, VMR: 0.03675112500786781, VBR: 0.0, VMP: 0.03677620850503445, VBP: 0.0
Epoch: 128, TMR: 0.037176813350783454, TBR: 0.0, TMP: 0.03710448497699367, TBP: 0.0, VMR: 0.03670391738414765, VBR: 0.0, VMP: 0.03668735958635807, VBP: 0.0
Epoch: 129, TMR: 0.03755040135648516, TBR: 0.0, TMP: 0.037445350736379626, TBP: 0.0, VMR: 0.03673782758414745, VBR: 0.0, VMP: 0.036740082874894144, VBP: 0.0
Epoch: 130, TMR: 0.03798281600077947, TBR: 0.0, TMP: 0.03818218078878191, TBP: 0.0, VMR: 0.03672504238784313, VBR: 0.0, VMP: 0.03686006590723991, VBP: 0.0
Epoch: 131, TMR: 0.03670882330172592, TBR: 0.0, TMP: 0.036578214334117044, TBP: 0.0, VMR: 0.03671935237944126, VBR: 0.0, VMP: 0.03679823651909828, VBP: 0.0
Epoch: 132, TMR: 0.03763444953494602, TBR: 0.0, TMP: 0.03779436904523108, TBP: 0.0, VMR: 0.03676566407084465, VBR: 0.0, VMP: 0.03675743192434311, VBP: 0.0
Epoch: 133, TMR: 0.03714481600456768, TBR: 0.0, TMP: 0.03730984859996372, TBP: 0.0, VMR: 0.03669877275824547, VBR: 0.0, VMP: 0.036785881221294406, VBP: 0.0
Epoch: 134, TMR: 0.038246455540259676, TBR: 0.0, TMP: 0.03813360064393944, TBP: 0.0, VMR: 0.03676237240433693, VBR: 0.0, VMP: 0.036692925915122035, VBP: 0.0
Epoch: 135, TMR: 0.038016610427035226, TBR: 0.0, TMP: 0.038040648938881025, TBP: 0.0, VMR: 0.03680123090744018, VBR: 0.0, VMP: 0.03670272380113602, VBP: 0.0
Epoch: 136, TMR: 0.036950940307643676, TBR: 0.0, TMP: 0.03696420109934277, TBP: 0.0, VMR: 0.03677034303545952, VBR: 0.0, VMP: 0.036715737730264666, VBP: 0.0
Epoch: 137, TMR: 0.037237046245071626, TBR: 0.0, TMP: 0.037120831799176, TBP: 0.0, VMR: 0.03675163760781288, VBR: 0.0, VMP: 0.036847864463925364, VBP: 0.0
Epoch: 138, TMR: 0.03747273580067688, TBR: 0.0, TMP: 0.03768771427373092, TBP: 0.0, VMR: 0.03667724579572677, VBR: 0.0, VMP: 0.03668564297258854, VBP: 0.0
