epoch: 0, loss: 0.0028, minimizing loss: 28.0006, maximizing loss: 27.9978
epoch: 1, loss: -0.0050, minimizing loss: 28.0019, maximizing loss: 28.0069
epoch: 2, loss: -0.0103, minimizing loss: 28.0084, maximizing loss: 28.0187
epoch: 3, loss: -0.0146, minimizing loss: 28.0213, maximizing loss: 28.0359
epoch: 4, loss: -0.0210, minimizing loss: 28.0328, maximizing loss: 28.0538
epoch: 5, loss: -0.0309, minimizing loss: 28.0387, maximizing loss: 28.0696
epoch: 6, loss: -0.0401, minimizing loss: 28.0552, maximizing loss: 28.0953
epoch: 7, loss: -0.0538, minimizing loss: 28.0828, maximizing loss: 28.1365
epoch: 8, loss: -0.0704, minimizing loss: 28.1156, maximizing loss: 28.1860
epoch: 9, loss: -0.0900, minimizing loss: 28.1596, maximizing loss: 28.2496
epoch: 10, loss: -0.1137, minimizing loss: 28.1986, maximizing loss: 28.3123
epoch: 11, loss: -0.1460, minimizing loss: 28.2408, maximizing loss: 28.3869
epoch: 12, loss: -0.1854, minimizing loss: 28.2889, maximizing loss: 28.4743
epoch: 13, loss: -0.2333, minimizing loss: 28.3424, maximizing loss: 28.5758
epoch: 14, loss: -0.2958, minimizing loss: 28.4032, maximizing loss: 28.6990
epoch: 15, loss: -0.3775, minimizing loss: 28.4633, maximizing loss: 28.8408
epoch: 16, loss: -0.4815, minimizing loss: 28.5185, maximizing loss: 29.0001
epoch: 17, loss: -0.6160, minimizing loss: 28.5843, maximizing loss: 29.2003
epoch: 18, loss: -0.7874, minimizing loss: 28.6619, maximizing loss: 29.4493
epoch: 19, loss: -1.0100, minimizing loss: 28.7544, maximizing loss: 29.7644
epoch: 20, loss: -1.3017, minimizing loss: 28.8579, maximizing loss: 30.1596
epoch: 21, loss: -1.6778, minimizing loss: 28.9973, maximizing loss: 30.6750
epoch: 22, loss: -2.1723, minimizing loss: 29.2379, maximizing loss: 31.4102
epoch: 23, loss: -2.8239, minimizing loss: 29.6207, maximizing loss: 32.4446
epoch: 24, loss: -3.6890, minimizing loss: 30.1454, maximizing loss: 33.8344
epoch: 25, loss: -4.8331, minimizing loss: 30.9669, maximizing loss: 35.8000
epoch: 26, loss: -6.3477, minimizing loss: 32.2122, maximizing loss: 38.5599
epoch: 27, loss: -8.3266, minimizing loss: 34.2710, maximizing loss: 42.5976
epoch: 28, loss: -10.9611, minimizing loss: 37.5987, maximizing loss: 48.5597
epoch: 29, loss: -14.6236, minimizing loss: 42.5924, maximizing loss: 57.2160
epoch: 30, loss: -19.7890, minimizing loss: 50.0136, maximizing loss: 69.8027
epoch: 31, loss: -26.8316, minimizing loss: 60.8086, maximizing loss: 87.6402
epoch: 32, loss: -36.5379, minimizing loss: 76.1625, maximizing loss: 112.7004
epoch: 33, loss: -49.9282, minimizing loss: 98.0869, maximizing loss: 148.0152
epoch: 34, loss: -68.2942, minimizing loss: 129.0735, maximizing loss: 197.3678
epoch: 35, loss: -93.7430, minimizing loss: 173.0228, maximizing loss: 266.7658
epoch: 36, loss: -128.6478, minimizing loss: 234.3526, maximizing loss: 363.0003
epoch: 37, loss: -176.6149, minimizing loss: 319.6990, maximizing loss: 496.3138
epoch: 38, loss: -242.3374, minimizing loss: 437.2426, maximizing loss: 679.5800
epoch: 39, loss: -331.1044, minimizing loss: 599.3118, maximizing loss: 930.4163
epoch: 40, loss: -451.3697, minimizing loss: 821.6948, maximizing loss: 1273.0645
epoch: 41, loss: -615.8850, minimizing loss: 1124.6614, maximizing loss: 1740.5464
epoch: 42, loss: -837.5260, minimizing loss: 1534.7133, maximizing loss: 2372.2393
epoch: 43, loss: -1134.2114, minimizing loss: 2079.5527, maximizing loss: 3213.7642
epoch: 44, loss: -1538.0264, minimizing loss: 2811.2251, maximizing loss: 4349.2515
epoch: 45, loss: -2082.3367, minimizing loss: 3773.9446, maximizing loss: 5856.2812
epoch: 46, loss: -2811.4414, minimizing loss: 5084.0703, maximizing loss: 7895.5117
epoch: 47, loss: -3785.0068, minimizing loss: 6805.7129, maximizing loss: 10590.7197
epoch: 48, loss: -5078.7510, minimizing loss: 9198.4736, maximizing loss: 14277.2246
epoch: 49, loss: -6807.6152, minimizing loss: 12354.7793, maximizing loss: 19162.3945
epoch: 50, loss: -9121.8242, minimizing loss: 16490.9336, maximizing loss: 25612.7578
epoch: 51, loss: -12188.7891, minimizing loss: 21987.8125, maximizing loss: 34176.6016
epoch: 52, loss: -16259.2852, minimizing loss: 29467.8438, maximizing loss: 45727.1289
epoch: 53, loss: -21667.6367, minimizing loss: 39813.1680, maximizing loss: 61480.8047
epoch: 54, loss: -28804.9766, minimizing loss: 53382.9531, maximizing loss: 82187.9297
epoch: 55, loss: -38202.0859, minimizing loss: 70052.2578, maximizing loss: 108254.3438
epoch: 56, loss: -50475.7812, minimizing loss: 91634.1250, maximizing loss: 142109.9062
epoch: 57, loss: -66595.4297, minimizing loss: 121479.3672, maximizing loss: 188074.7969
epoch: 58, loss: -87638.1875, minimizing loss: 160066.3750, maximizing loss: 247704.5625
epoch: 59, loss: -115142.1250, minimizing loss: 207870.1250, maximizing loss: 323012.2500
epoch: 60, loss: -150778.6875, minimizing loss: 275019.7500, maximizing loss: 425798.4375
epoch: 61, loss: -197206.0312, minimizing loss: 352651.6562, maximizing loss: 549857.6875
epoch: 62, loss: -256539.9375, minimizing loss: 461492.1250, maximizing loss: 718032.0625
epoch: 63, loss: -333320.3125, minimizing loss: 587641.4375, maximizing loss: 920961.7500
epoch: 64, loss: -431311.0625, minimizing loss: 751290.3125, maximizing loss: 1182601.3750
epoch: 65, loss: -557602.7500, minimizing loss: 992973.3750, maximizing loss: 1550576.1250
epoch: 66, loss: -719690.6250, minimizing loss: 1253985.3750, maximizing loss: 1973676.0000
epoch: 67, loss: -925291.1250, minimizing loss: 1598148.8750, maximizing loss: 2523440.0000
epoch: 68, loss: -1187795.8750, minimizing loss: 2096906.1250, maximizing loss: 3284702.0000
epoch: 69, loss: -1521365.7500, minimizing loss: 2616585.5000, maximizing loss: 4137951.2500
epoch: 70, loss: -1944219.5000, minimizing loss: 3323636.5000, maximizing loss: 5267856.0000
epoch: 71, loss: -2476860.5000, minimizing loss: 4297893.0000, maximizing loss: 6774753.5000
epoch: 72, loss: -3152859.5000, minimizing loss: 5295423.5000, maximizing loss: 8448283.0000
epoch: 73, loss: -4008372.5000, minimizing loss: 6767077.5000, maximizing loss: 10775450.0000
epoch: 74, loss: -5083351.0000, minimizing loss: 8512271.0000, maximizing loss: 13595622.0000
epoch: 75, loss: -6425867.0000, minimizing loss: 10576625.0000, maximizing loss: 17002492.0000
epoch: 76, loss: -8112501.0000, minimizing loss: 13608957.0000, maximizing loss: 21721458.0000
epoch: 77, loss: -10247698.0000, minimizing loss: 16757262.0000, maximizing loss: 27004960.0000
epoch: 78, loss: -12901494.0000, minimizing loss: 20972978.0000, maximizing loss: 33874472.0000
epoch: 79, loss: -16186102.0000, minimizing loss: 26745194.0000, maximizing loss: 42931296.0000
epoch: 80, loss: -20353908.0000, minimizing loss: 32625172.0000, maximizing loss: 52979080.0000
epoch: 81, loss: -25497128.0000, minimizing loss: 40407360.0000, maximizing loss: 65904488.0000
epoch: 82, loss: -31867312.0000, minimizing loss: 51467040.0000, maximizing loss: 83334352.0000
epoch: 83, loss: -39832076.0000, minimizing loss: 62901788.0000, maximizing loss: 102733864.0000
epoch: 84, loss: -49598768.0000, minimizing loss: 76762848.0000, maximizing loss: 126361616.0000
epoch: 85, loss: -61803656.0000, minimizing loss: 96496392.0000, maximizing loss: 158300048.0000
epoch: 86, loss: -76799064.0000, minimizing loss: 119035464.0000, maximizing loss: 195834528.0000
epoch: 87, loss: -95378944.0000, minimizing loss: 146961312.0000, maximizing loss: 242340256.0000
epoch: 88, loss: -117970176.0000, minimizing loss: 178097056.0000, maximizing loss: 296067232.0000
epoch: 89, loss: -145628352.0000, minimizing loss: 226410848.0000, maximizing loss: 372039200.0000
