epoch: 86, KL loss: 16.00, Reconstruct loss: 0.00036041123059797376
epoch: 87, KL loss: 16.00, Reconstruct loss: 0.0003600524762398837
epoch: 88, KL loss: 16.00, Reconstruct loss: 0.00035973059472299237
epoch: 89, KL loss: 16.00, Reconstruct loss: 0.00035897168837597263
epoch: 90, KL loss: 16.00, Reconstruct loss: 0.0003585983290309634
epoch: 91, KL loss: 16.00, Reconstruct loss: 0.0003581992555957507
epoch: 92, KL loss: 16.00, Reconstruct loss: 0.0003575857074739521
epoch: 93, KL loss: 16.00, Reconstruct loss: 0.00035721496576169394
epoch: 94, KL loss: 16.00, Reconstruct loss: 0.0003567173981162555
epoch: 95, KL loss: 16.00, Reconstruct loss: 0.00035668661824756246
epoch: 96, KL loss: 16.00, Reconstruct loss: 0.00035615884767407
epoch: 97, KL loss: 16.00, Reconstruct loss: 0.00035587870618602373
epoch: 98, KL loss: 16.00, Reconstruct loss: 0.00035558086785706966
epoch: 99, KL loss: 16.00, Reconstruct loss: 0.0003550082671127337
