E 90, N_steps 9100, FPS 1404 mean/median -20.8/-21.0, min/max -21.0/-20.0 Entropy 1.03270,V 0.02622,Action 0.03864
E 100, N_steps 10100, FPS 1403 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 0.98290,V 0.01644,Action -0.09190
E 110, N_steps 11100, FPS 949 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 1.00217,V 0.01891,Action 0.11573
E 120, N_steps 12100, FPS 975 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.92200,V 0.00590,Action -0.01435
E 130, N_steps 13100, FPS 1000 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.85927,V 0.00934,Action 0.03359
E 140, N_steps 14100, FPS 1021 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.91584,V 0.00389,Action 0.09101
E 150, N_steps 15100, FPS 1041 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.93104,V 0.00721,Action 0.02355
E 160, N_steps 16100, FPS 1058 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.90727,V 0.00420,Action 0.05602
E 170, N_steps 17100, FPS 1075 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.95081,V 0.04566,Action -0.07249
E 180, N_steps 18100, FPS 1088 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 1.05090,V 0.00808,Action -0.03301
E 190, N_steps 19100, FPS 1100 mean/median -20.1/-20.5, min/max -21.0/-19.0 Entropy 0.92173,V 0.01624,Action -0.16741
E 200, N_steps 20100, FPS 1113 mean/median -19.9/-19.5, min/max -21.0/-19.0 Entropy 0.84972,V 0.01018,Action -0.01863
E 210, N_steps 21100, FPS 936 mean/median -19.9/-19.5, min/max -21.0/-19.0 Entropy 0.87110,V 0.00258,Action 0.00029
E 220, N_steps 22100, FPS 950 mean/median -20.1/-20.5, min/max -21.0/-19.0 Entropy 0.87648,V 0.00421,Action 0.01967
E 230, N_steps 23100, FPS 964 mean/median -20.1/-20.5, min/max -21.0/-19.0 Entropy 0.90204,V 0.00397,Action -0.02267
