E 90, N_steps 9100, FPS 1428 mean/median -21.0/-21.0, min/max -21.0/-21.0 Entropy 0.96961,V 0.00554,Action 0.00982
E 100, N_steps 10100, FPS 1426 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 0.89261,V 0.02822,Action 0.26636
E 110, N_steps 11100, FPS 911 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.99324,V 0.00791,Action 0.16362
E 120, N_steps 12100, FPS 939 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.93512,V 0.00360,Action 0.05548
E 130, N_steps 13100, FPS 965 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.98714,V 0.01155,Action -0.06883
E 140, N_steps 14100, FPS 987 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 1.00923,V 0.00213,Action 0.02540
E 150, N_steps 15100, FPS 1007 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.97615,V 0.00361,Action 0.03173
E 160, N_steps 16100, FPS 1027 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 1.05810,V 0.00328,Action -0.00140
E 170, N_steps 17100, FPS 1043 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.99984,V 0.00515,Action 0.00258
E 180, N_steps 18100, FPS 1059 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 1.00201,V 0.01010,Action 0.10196
E 190, N_steps 19100, FPS 1072 mean/median -20.1/-20.5, min/max -21.0/-19.0 Entropy 0.92848,V 0.00918,Action 0.00480
E 200, N_steps 20100, FPS 1085 mean/median -20.1/-20.5, min/max -21.0/-19.0 Entropy 0.99071,V 0.00929,Action 0.10912
E 210, N_steps 21100, FPS 893 mean/median -20.3/-20.5, min/max -21.0/-19.0 Entropy 1.04384,V 0.01738,Action 0.19476
E 220, N_steps 22100, FPS 908 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 1.01890,V 0.00613,Action 0.00737
E 230, N_steps 23100, FPS 923 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.97071,V 0.00646,Action 0.10890
E 240, N_steps 24100, FPS 936 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.94346,V 0.00307,Action 0.03926
E 250, N_steps 25100, FPS 950 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.83060,V 0.05401,Action -0.00414
E 260, N_steps 26100, FPS 962 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.98617,V 0.00261,Action 0.06072
E 270, N_steps 27100, FPS 974 mean/median -20.3/-20.0, min/max -21.0/-19.0 Entropy 0.86094,V 0.14946,Action -0.23906
E 280, N_steps 28100, FPS 984 mean/median -20.3/-20.0, min/max -21.0/-19.0 Entropy 0.83123,V 0.00775,Action -0.00194
E 290, N_steps 29100, FPS 995 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.74527,V 0.00698,Action 0.10160
E 300, N_steps 30100, FPS 1005 mean/median -20.3/-20.0, min/max -21.0/-19.0 Entropy 0.91644,V 0.00811,Action -0.03509
