E 90, N_steps 9100, FPS 1423 mean/median -20.8/-21.0, min/max -21.0/-20.0 Entropy 0.98207,V 0.05137,Action 0.01210
E 100, N_steps 10100, FPS 1419 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.88232,V 0.00604,Action 0.10602
E 110, N_steps 11100, FPS 940 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.93409,V 0.02935,Action 0.19889
E 120, N_steps 12100, FPS 968 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 1.03456,V 0.05139,Action 0.00552
E 130, N_steps 13100, FPS 992 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.90093,V 0.09780,Action -0.23092
E 140, N_steps 14100, FPS 1014 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.90736,V 0.00339,Action 0.00310
E 150, N_steps 15100, FPS 1034 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.93006,V 0.00857,Action 0.05627
E 160, N_steps 16100, FPS 1052 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.95042,V 0.03364,Action -0.05758
E 170, N_steps 17100, FPS 1069 mean/median -20.4/-20.5, min/max -21.0/-19.0 Entropy 0.91009,V 0.00470,Action 0.07526
E 180, N_steps 18100, FPS 1084 mean/median -20.3/-20.0, min/max -21.0/-19.0 Entropy 0.83349,V 0.04757,Action -0.14090
E 190, N_steps 19100, FPS 1097 mean/median -20.3/-20.0, min/max -21.0/-19.0 Entropy 0.86324,V 0.00730,Action 0.09157
E 200, N_steps 20100, FPS 1109 mean/median -20.5/-21.0, min/max -21.0/-19.0 Entropy 0.89982,V 0.00462,Action 0.01762
E 210, N_steps 21100, FPS 928 mean/median -20.6/-21.0, min/max -21.0/-20.0 Entropy 0.98141,V 0.01211,Action -0.06953
E 220, N_steps 22100, FPS 943 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.97068,V 0.00339,Action -0.03661
E 230, N_steps 23100, FPS 957 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.93046,V 0.00534,Action -0.02045
E 240, N_steps 24100, FPS 971 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.89255,V 0.00351,Action 0.03383
E 250, N_steps 25100, FPS 984 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.90839,V 0.00395,Action 0.06260
E 260, N_steps 26100, FPS 995 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.91431,V 0.00849,Action 0.02231
E 270, N_steps 27100, FPS 1006 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.92287,V 0.00254,Action 0.04124
E 280, N_steps 28100, FPS 1016 mean/median -20.4/-20.0, min/max -21.0/-20.0 Entropy 0.87832,V 0.02325,Action -0.07537
E 290, N_steps 29100, FPS 1026 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.85035,V 0.00946,Action 0.03141
E 300, N_steps 30100, FPS 1035 mean/median -20.0/-20.5, min/max -21.0/-17.0 Entropy 0.84217,V 0.00565,Action -0.04022
E 310, N_steps 31100, FPS 926 mean/median -19.7/-20.0, min/max -21.0/-17.0 Entropy 0.84029,V 0.01180,Action 0.00778
E 320, N_steps 32100, FPS 936 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.96572,V 0.00175,Action 0.01130
E 330, N_steps 33100, FPS 946 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.95653,V 0.00256,Action 0.01582
E 340, N_steps 34100, FPS 956 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.95007,V 0.00810,Action -0.06020
E 350, N_steps 35100, FPS 965 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.98692,V 0.00564,Action -0.07154
E 360, N_steps 36100, FPS 973 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.96594,V 0.01151,Action -0.08663
E 370, N_steps 37100, FPS 982 mean/median -19.6/-20.0, min/max -21.0/-17.0 Entropy 0.93899,V 0.00443,Action 0.03171
E 380, N_steps 38100, FPS 990 mean/median -19.5/-20.0, min/max -21.0/-17.0 Entropy 1.00637,V 0.00357,Action 0.04825
E 390, N_steps 39100, FPS 997 mean/median -19.8/-20.0, min/max -21.0/-18.0 Entropy 1.00306,V 0.01281,Action -0.14980
E 400, N_steps 40100, FPS 1005 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 0.98840,V 0.01683,Action -0.00829
E 410, N_steps 41100, FPS 919 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.96116,V 0.00279,Action -0.02379
E 420, N_steps 42100, FPS 927 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 1.01842,V 0.00364,Action 0.04689
E 430, N_steps 43100, FPS 934 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 0.99782,V 0.00986,Action 0.09294
E 440, N_steps 44100, FPS 942 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 1.00265,V 0.00160,Action 0.04079
E 450, N_steps 45100, FPS 949 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 1.01948,V 0.01479,Action -0.05151
E 460, N_steps 46100, FPS 956 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 0.99497,V 0.00647,Action -0.09745
E 470, N_steps 47100, FPS 963 mean/median -20.0/-20.0, min/max -21.0/-19.0 Entropy 0.99231,V 0.00451,Action -0.00265
E 480, N_steps 48100, FPS 969 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.97817,V 0.01029,Action 0.05882
E 490, N_steps 49100, FPS 976 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.94895,V 0.01201,Action -0.01690
E 500, N_steps 50100, FPS 982 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 1.03505,V 0.00138,Action 0.02681
