E 90, N_steps 9100, FPS 1424 mean/median -21.0/-21.0, min/max -21.0/-21.0 Entropy 0.86753,V 0.00393,Action 0.01932
E 100, N_steps 10100, FPS 1419 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.00506,V 0.00945,Action 0.07242
E 110, N_steps 11100, FPS 929 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.02187,V 0.01631,Action -0.00374
E 120, N_steps 12100, FPS 957 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.04570,V 0.00442,Action 0.05365
E 130, N_steps 13100, FPS 981 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.01364,V 0.01342,Action -0.02108
E 140, N_steps 14100, FPS 1005 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.02345,V 0.02325,Action -0.16811
E 150, N_steps 15100, FPS 1025 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 0.92662,V 0.00195,Action 0.03296
E 160, N_steps 16100, FPS 1043 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 0.90488,V 0.03171,Action -0.05595
E 170, N_steps 17100, FPS 1060 mean/median -20.7/-21.0, min/max -21.0/-20.0 Entropy 1.02462,V 0.04282,Action -0.07001
E 180, N_steps 18100, FPS 1074 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.89512,V 0.01484,Action 0.06362
E 190, N_steps 19100, FPS 1088 mean/median -20.5/-20.5, min/max -21.0/-20.0 Entropy 0.92414,V 0.01166,Action -0.02597
E 200, N_steps 20100, FPS 1100 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.96557,V 0.00336,Action 0.03940
E 210, N_steps 21100, FPS 922 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.94804,V 0.01674,Action 0.01903
E 220, N_steps 22100, FPS 936 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.73574,V 0.01484,Action 0.06369
E 230, N_steps 23100, FPS 947 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.73227,V 0.00895,Action -0.04265
E 240, N_steps 24100, FPS 959 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.83970,V 0.00995,Action 0.04242
E 250, N_steps 25100, FPS 970 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.95868,V 0.00871,Action 0.06100
E 260, N_steps 26100, FPS 983 mean/median -20.1/-20.0, min/max -21.0/-19.0 Entropy 0.90400,V 0.00245,Action 0.01453
E 270, N_steps 27100, FPS 994 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 1.00609,V 0.00388,Action 0.05025
E 280, N_steps 28100, FPS 1005 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.98394,V 0.02858,Action -0.06582
E 290, N_steps 29100, FPS 1015 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.95146,V 0.00565,Action 0.02862
E 300, N_steps 30100, FPS 1025 mean/median -20.2/-20.0, min/max -21.0/-19.0 Entropy 0.86769,V 0.00425,Action -0.04073
