E 80, N_steps 8100, FPS 1417 mean/median -21.0/-21.0, min/max -21.0/-21.0 Entropy 0.93117,V 0.02277,Action 0.00890
E 90, N_steps 9100, FPS 1416 mean/median -20.9/-21.0, min/max -21.0/-20.0 Entropy 0.88098,V 0.01373,Action 0.05115
E 100, N_steps 10100, FPS 1418 mean/median -20.9/-21.0, min/max -21.0/-20.0 Entropy 0.95708,V 0.00308,Action 0.06672
E 110, N_steps 11100, FPS 950 mean/median -20.8/-21.0, min/max -21.0/-20.0 Entropy 1.00264,V 0.01275,Action 0.09319
E 120, N_steps 12100, FPS 976 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 0.96173,V 0.00616,Action 0.05698
E 130, N_steps 13100, FPS 1000 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 1.03706,V 0.00930,Action 0.09798
E 140, N_steps 14100, FPS 1022 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 0.94602,V 0.01391,Action 0.06312
E 150, N_steps 15100, FPS 1041 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 0.85869,V 0.00767,Action -0.07449
E 160, N_steps 16100, FPS 1059 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 0.86423,V 0.01155,Action 0.04137
E 170, N_steps 17100, FPS 1074 mean/median -20.0/-20.5, min/max -21.0/-17.0 Entropy 0.94188,V 0.01450,Action -0.08798
E 180, N_steps 18100, FPS 1089 mean/median -20.1/-21.0, min/max -21.0/-17.0 Entropy 0.98677,V 0.00528,Action 0.03685
E 190, N_steps 19100, FPS 1102 mean/median -20.0/-20.5, min/max -21.0/-17.0 Entropy 0.98381,V 0.00822,Action 0.07328
E 200, N_steps 20100, FPS 1114 mean/median -19.9/-20.5, min/max -21.0/-17.0 Entropy 0.99567,V 0.01490,Action -0.06191
E 210, N_steps 21100, FPS 935 mean/median -20.3/-21.0, min/max -21.0/-17.0 Entropy 0.97574,V 0.02617,Action -0.04967
E 220, N_steps 22100, FPS 949 mean/median -20.3/-21.0, min/max -21.0/-17.0 Entropy 0.92194,V 0.00573,Action -0.03283
E 230, N_steps 23100, FPS 964 mean/median -20.3/-21.0, min/max -21.0/-17.0 Entropy 1.00608,V 0.00305,Action 0.04265
E 240, N_steps 24100, FPS 977 mean/median -20.3/-21.0, min/max -21.0/-17.0 Entropy 0.93452,V 0.01207,Action 0.14726
E 250, N_steps 25100, FPS 989 mean/median -20.2/-20.5, min/max -21.0/-17.0 Entropy 0.97656,V 0.01226,Action -0.05125
E 260, N_steps 26100, FPS 1001 mean/median -20.1/-20.0, min/max -21.0/-17.0 Entropy 0.95132,V 0.00524,Action 0.04466
E 270, N_steps 27100, FPS 1012 mean/median -20.2/-20.5, min/max -21.0/-17.0 Entropy 0.99524,V 0.00908,Action 0.15025
E 280, N_steps 28100, FPS 1022 mean/median -20.1/-20.0, min/max -21.0/-17.0 Entropy 0.92476,V 0.00496,Action -0.02219
E 290, N_steps 29100, FPS 1032 mean/median -20.1/-20.0, min/max -21.0/-17.0 Entropy 0.94894,V 0.00505,Action -0.01050
E 300, N_steps 30100, FPS 1041 mean/median -20.1/-20.0, min/max -21.0/-17.0 Entropy 0.87069,V 0.04734,Action -0.10866
E 310, N_steps 31100, FPS 924 mean/median -20.1/-20.0, min/max -21.0/-17.0 Entropy 0.89998,V 0.01387,Action -0.03259
