epoch: 0, loss: 0.8529, minimizing loss: 1.0667, maximizing loss: 1.0694
epoch: 1, loss: 0.8426, minimizing loss: 1.0536, maximizing loss: 1.0552
epoch: 2, loss: 0.7657, minimizing loss: 0.9572, maximizing loss: 0.9572
epoch: 3, loss: 0.6128, minimizing loss: 0.7667, maximizing loss: 0.7696
epoch: 4, loss: 0.4095, minimizing loss: 0.5127, maximizing loss: 0.5163
epoch: 5, loss: 0.3257, minimizing loss: 0.4079, maximizing loss: 0.4110
epoch: 6, loss: 0.3069, minimizing loss: 0.3844, maximizing loss: 0.3877
epoch: 7, loss: 0.2922, minimizing loss: 0.3662, maximizing loss: 0.3700
epoch: 8, loss: 0.2547, minimizing loss: 0.3199, maximizing loss: 0.3262
epoch: 9, loss: 0.2054, minimizing loss: 0.2585, maximizing loss: 0.2653
epoch: 10, loss: 0.1758, minimizing loss: 0.2211, maximizing loss: 0.2268
epoch: 11, loss: 0.1631, minimizing loss: 0.2052, maximizing loss: 0.2105
epoch: 12, loss: 0.1542, minimizing loss: 0.1941, maximizing loss: 0.1993
epoch: 13, loss: 0.1456, minimizing loss: 0.1832, maximizing loss: 0.1880
epoch: 14, loss: 0.1343, minimizing loss: 0.1694, maximizing loss: 0.1755
epoch: 15, loss: 0.1225, minimizing loss: 0.1545, maximizing loss: 0.1603
epoch: 16, loss: 0.1160, minimizing loss: 0.1463, maximizing loss: 0.1514
epoch: 17, loss: 0.1122, minimizing loss: 0.1414, maximizing loss: 0.1461
epoch: 18, loss: 0.1105, minimizing loss: 0.1392, maximizing loss: 0.1438
epoch: 19, loss: 0.1082, minimizing loss: 0.1364, maximizing loss: 0.1411
epoch: 20, loss: 0.1061, minimizing loss: 0.1338, maximizing loss: 0.1384
epoch: 21, loss: 0.1045, minimizing loss: 0.1318, maximizing loss: 0.1365
epoch: 22, loss: 0.1033, minimizing loss: 0.1303, maximizing loss: 0.1351
epoch: 23, loss: 0.1021, minimizing loss: 0.1288, maximizing loss: 0.1337
epoch: 24, loss: 0.1008, minimizing loss: 0.1274, maximizing loss: 0.1329
epoch: 25, loss: 0.1000, minimizing loss: 0.1264, maximizing loss: 0.1325
epoch: 26, loss: 0.0988, minimizing loss: 0.1251, maximizing loss: 0.1317
epoch: 27, loss: 0.0985, minimizing loss: 0.1249, maximizing loss: 0.1318
epoch: 28, loss: 0.0977, minimizing loss: 0.1239, maximizing loss: 0.1310
epoch: 29, loss: 0.0970, minimizing loss: 0.1229, maximizing loss: 0.1300
epoch: 30, loss: 0.0964, minimizing loss: 0.1223, maximizing loss: 0.1293
epoch: 31, loss: 0.0960, minimizing loss: 0.1217, maximizing loss: 0.1287
epoch: 32, loss: 0.0956, minimizing loss: 0.1213, maximizing loss: 0.1283
epoch: 33, loss: 0.0952, minimizing loss: 0.1208, maximizing loss: 0.1278
epoch: 34, loss: 0.0948, minimizing loss: 0.1203, maximizing loss: 0.1274
epoch: 35, loss: 0.0943, minimizing loss: 0.1197, maximizing loss: 0.1267
epoch: 36, loss: 0.0937, minimizing loss: 0.1190, maximizing loss: 0.1263
epoch: 37, loss: 0.0931, minimizing loss: 0.1181, maximizing loss: 0.1251
epoch: 38, loss: 0.0926, minimizing loss: 0.1176, maximizing loss: 0.1248
epoch: 39, loss: 0.0920, minimizing loss: 0.1168, maximizing loss: 0.1237
epoch: 40, loss: 0.0913, minimizing loss: 0.1159, maximizing loss: 0.1230
epoch: 41, loss: 0.0908, minimizing loss: 0.1152, maximizing loss: 0.1222
epoch: 42, loss: 0.0967, minimizing loss: 0.1225, maximizing loss: 0.1293
epoch: 43, loss: 0.0929, minimizing loss: 0.1180, maximizing loss: 0.1259
epoch: 44, loss: 0.0866, minimizing loss: 0.1102, maximizing loss: 0.1181
epoch: 45, loss: 0.0828, minimizing loss: 0.1055, maximizing loss: 0.1133
epoch: 46, loss: 0.0787, minimizing loss: 0.1004, maximizing loss: 0.1083
epoch: 47, loss: 0.0773, minimizing loss: 0.0986, maximizing loss: 0.1066
epoch: 48, loss: 0.0763, minimizing loss: 0.0973, maximizing loss: 0.1054
epoch: 49, loss: 0.0754, minimizing loss: 0.0963, maximizing loss: 0.1044
epoch: 50, loss: 0.0748, minimizing loss: 0.0955, maximizing loss: 0.1036
epoch: 51, loss: 0.0741, minimizing loss: 0.0947, maximizing loss: 0.1028
epoch: 52, loss: 0.0735, minimizing loss: 0.0939, maximizing loss: 0.1022
epoch: 53, loss: 0.0732, minimizing loss: 0.0936, maximizing loss: 0.1018
epoch: 54, loss: 0.0728, minimizing loss: 0.0931, maximizing loss: 0.1013
epoch: 55, loss: 0.0725, minimizing loss: 0.0926, maximizing loss: 0.1009
epoch: 56, loss: 0.0722, minimizing loss: 0.0923, maximizing loss: 0.1005
epoch: 57, loss: 0.0720, minimizing loss: 0.0920, maximizing loss: 0.1003
epoch: 58, loss: 0.0717, minimizing loss: 0.0917, maximizing loss: 0.0999
epoch: 59, loss: 0.0714, minimizing loss: 0.0914, maximizing loss: 0.0996
epoch: 60, loss: 0.0712, minimizing loss: 0.0910, maximizing loss: 0.0993
epoch: 61, loss: 0.0707, minimizing loss: 0.0905, maximizing loss: 0.0988
epoch: 62, loss: 0.0704, minimizing loss: 0.0900, maximizing loss: 0.0984
epoch: 63, loss: 0.0699, minimizing loss: 0.0895, maximizing loss: 0.0979
epoch: 64, loss: 0.0696, minimizing loss: 0.0891, maximizing loss: 0.0976
epoch: 65, loss: 0.0695, minimizing loss: 0.0890, maximizing loss: 0.0974
epoch: 66, loss: 0.0693, minimizing loss: 0.0888, maximizing loss: 0.0972
epoch: 67, loss: 0.0692, minimizing loss: 0.0886, maximizing loss: 0.0970
epoch: 68, loss: 0.0692, minimizing loss: 0.0886, maximizing loss: 0.0969
epoch: 69, loss: 0.0692, minimizing loss: 0.0886, maximizing loss: 0.0969
epoch: 70, loss: 0.0692, minimizing loss: 0.0886, maximizing loss: 0.0969
epoch: 71, loss: 0.0697, minimizing loss: 0.0891, maximizing loss: 0.0969
