Epoch: 0, TMR: 0.0969694510102272, TBR: 0.38146724303563434, TMP: 0.09467018163866467, TBP: 0.3766849458217621, VMR: 0.0928535781800747, VBR: 0.37277288138866427, VMP: 0.09088068976998329, VBP: 0.3685595154762268
Epoch: 1, TMR: 0.09394336707062191, TBR: 0.37565998666816286, TMP: 0.09227187260985374, TBP: 0.37216562231381733, VMR: 0.092625542730093, VBR: 0.3722890973091125, VMP: 0.09085533022880554, VBP: 0.368505397439003
Epoch: 2, TMR: 0.09297914024856356, TBR: 0.37282980117532943, TMP: 0.0912993277112643, TBP: 0.3691320972310172, VMR: 0.0925031140446663, VBR: 0.3720289349555969, VMP: 0.09082933664321899, VBP: 0.36845089197158815
Epoch: 3, TMR: 0.09283718135621813, TBR: 0.37278513610363007, TMP: 0.09134932003087468, TBP: 0.3695962690644794, VMR: 0.09233294725418091, VBR: 0.37167482972145083, VMP: 0.0908281996846199, VBP: 0.368448281288147
Epoch: 4, TMR: 0.09254370927810669, TBR: 0.3722476085027059, TMP: 0.09117113600174585, TBP: 0.3692821611960729, VMR: 0.09215491190552712, VBR: 0.37130185663700105, VMP: 0.09082739800214767, VBP: 0.3684464156627655
Epoch: 5, TMR: 0.09257340257366499, TBR: 0.37239281204011704, TMP: 0.09132780821786987, TBP: 0.36968507965405784, VMR: 0.09199610874056816, VBR: 0.37096940279006957, VMP: 0.09082440212368965, VBP: 0.3684400528669357
Epoch: 6, TMR: 0.09257078195611636, TBR: 0.3725102878279156, TMP: 0.0916655065284835, TBP: 0.3708152049117618, VMR: 0.09185546338558197, VBR: 0.370674142241478, VMP: 0.0908203586935997, VBP: 0.3684303671121597
Epoch: 7, TMR: 0.09236293658614159, TBR: 0.37189722061157227, TMP: 0.09147827559047275, TBP: 0.37012476258807714, VMR: 0.09177153185009956, VBR: 0.3704994171857834, VMP: 0.09081764966249466, VBP: 0.3684246510267258
Epoch: 8, TMR: 0.0919381251765622, TBR: 0.3707942475875219, TMP: 0.09105640823642412, TBP: 0.3690054830577638, VMR: 0.09176770821213723, VBR: 0.3704902410507202, VMP: 0.09076860472559929, VBP: 0.36832255423069
Epoch: 9, TMR: 0.09202627423736784, TBR: 0.37113079726696013, TMP: 0.09104960900213983, TBP: 0.3689417312542597, VMR: 0.09173951968550682, VBR: 0.3704316318035126, VMP: 0.09074547290802001, VBP: 0.3682743966579437
Epoch: 10, TMR: 0.09260610317190489, TBR: 0.3721935583485497, TMP: 0.09177082777023315, TBP: 0.370472913980484, VMR: 0.09171188101172448, VBR: 0.3703741401433945, VMP: 0.09074531123042107, VBP: 0.3682740181684494
